meeting_date,hawkishness_im,uncertainty_im,dissent_detected,fg_type,fg_direction,inflation_outlook,growth_prospects,labor_market,speech_hawkishness,agg_econ_index,expected_change_bp,entropy,modal_outcome,hawkishness_index_ii,policy_uncertainty,p_hold,dfr_actual_bp,dfr_surprise_mech,dfr_surprise_sal,dfr_surprise_norm,dfr_direction,mro_surprise_mech,month,hicp_yoy,unemp_rate,gdp_yoy
2023-02-02,0.6,0.6,False,,ambiguous,0.6618421052631579,-0.3960526315789473,0.2394736842105262,-0.55,0.26,18.795,0.9259,hike_standard,0.3759,0.5753,0.2518,50.0,31.205,2.6722,1.7921,hawkish_surprise,31.205,2023-02-28,8.5,6.6,1.9
2023-03-16,0.85,0.7,False,,ambiguous,0.6347826086956522,-0.3086956521739131,0.2565217391304348,0.05,0.2761,35.21,0.996,hike_large,0.7042,0.6188,0.0892,50.0,14.79,0.6216,0.8058,hawkish_surprise,14.79,2023-03-31,6.9,6.5,1.3
2023-05-04,0.6,0.75,False,Delphic,ambiguous,0.6685714285714285,-0.3314285714285714,0.2,-0.1775,0.2749,17.15,1.2075,hike_standard,0.343,0.7503,0.3366,25.0,7.85,0.7868,0.4296,hawkish_surprise,7.85,2023-05-31,6.1,6.5,1.3
2023-06-15,0.75,0.4,False,,ambiguous,0.4681818181818182,-0.303030303030303,0.1727272727272727,-0.28,0.1777,27.9925,0.9441,hike_standard,0.5598,0.5866,0.1455,25.0,-2.9925,0.5288,-0.1672,no_surprise,-2.9925,2023-06-30,5.5,6.5,0.5
2023-07-27,0.75,0.5,False,,ambiguous,0.5453125,-0.2984375,0.35625,-0.02,0.2544,24.26,0.5937,hike_standard,0.4852,0.3689,0.1048,25.0,0.74,0.1985,0.041,no_surprise,0.74,2023-07-31,5.3,6.6,0.5
2023-09-14,0.3,0.75,False,,ambiguous,0.3483333333333334,-0.4683333333333332,0.1816666666666667,-0.39,0.07,14.6775,0.6779,hike_standard,0.2935,0.4212,0.4129,25.0,10.3225,0.5326,0.5919,hawkish_surprise,10.3225,2023-09-30,4.3,6.6,0.1
2023-10-26,0.35,0.8,True,Delphic,ambiguous,0.27,-0.4125,0.105,-0.24,0.0323,9.8575,1.0116,hold,0.1971,0.6285,0.5727,0.0,-9.8575,0.5574,-0.5801,dovish_surprise,-9.8575,2023-10-31,2.9,6.6,0.1
2023-12-14,0.55,0.5,False,,hold,0.0693548387096774,-0.5209677419354838,0.0548387096774193,-0.15,-0.1106,0.225,0.177,hold,0.0045,0.11,0.9694,0.0,-0.225,0.0311,-0.0127,no_surprise,-0.225,2023-12-31,2.9,6.5,0.2
2024-01-25,0.3,0.6,False,Delphic,hold,0.0741935483870967,-0.3983870967741935,0.1129032258064516,-0.09,-0.0598,0.2675,0.3953,hold,0.0054,0.2456,0.8995,0.0,-0.2675,0.1059,-0.0166,no_surprise,-0.2675,2024-01-31,2.8,6.5,0.2
2024-03-07,-0.25,0.7,False,,ambiguous,-0.025,-0.4535714285714285,0.0267857142857142,0.0394,-0.1432,-1.365,0.2118,hold,-0.0273,0.1316,0.9454,0.0,1.365,0.0561,0.0825,no_surprise,1.365,2024-03-31,2.4,6.4,0.4
2024-04-11,0.25,0.6,False,Delphic,hold,0.1180555555555555,-0.2944444444444444,0.1111111111111111,0.193,-0.0071,-4.51,0.472,hold,-0.0902,0.2933,0.8196,0.0,4.51,0.1989,0.3147,no_surprise,4.51,2024-04-30,2.4,6.4,0.4
2024-06-06,-0.1,0.7,False,Delphic,cut,0.1344827586206896,-0.2206896551724138,0.0793103448275862,-0.415,0.0169,-24.5625,0.0881,cut_standard,-0.4913,0.0547,0.0175,-25.0,-0.4375,0.0177,,no_surprise,-0.4375,2024-06-30,2.5,6.4,0.4
2024-07-18,0.5,0.7,False,,ambiguous,0.2147058823529411,-0.2441176470588235,0.1735294117647059,0.07,0.0688,-4.185,0.4517,hold,-0.0837,0.2807,0.8326,0.0,4.185,0.1832,0.4152,no_surprise,4.185,2024-07-31,2.6,6.3,0.4
2024-09-12,-0.25,0.75,False,Delphic,ambiguous,0.1328571428571428,-0.2157142857142857,0.1271428571428571,0.04,0.0271,-9.06,0.6548,hold,-0.1812,0.4069,0.6376,-25.0,-15.94,1.015,-2.5782,dovish_surprise,-15.94,2024-09-30,1.7,6.2,0.4
2024-10-17,-0.3,0.7,False,Delphic,hold,0.1711538461538461,-0.3903846153846154,0.1653846153846153,0.1567,0.0015,-9.5025,0.9794,hold,-0.19,0.6085,0.5849,-25.0,-15.4975,1.1596,-2.2508,dovish_surprise,-25.4975,2024-10-31,2.0,6.2,0.4
2024-12-12,0.35,0.75,False,,ambiguous,0.0269230769230769,-0.2769230769230769,0.0461538461538461,-0.0969,-0.0604,-6.885,0.8258,hold,-0.1377,0.5131,0.6138,-25.0,-18.115,1.1062,-2.3733,dovish_surprise,-43.115,2024-12-31,2.4,6.2,0.4
2025-01-30,0.15,0.75,False,Delphic,ambiguous,0.1549999999999999,-0.3366666666666665,0.145,0.405,0.0055,-11.645,0.8202,hold,-0.2329,0.5096,0.5772,-25.0,-13.355,0.9681,-1.5101,dovish_surprise,-13.355,2025-01-31,2.5,6.3,0.4
2025-03-06,-0.4,0.7,False,,ambiguous,0.1096774193548387,-0.267741935483871,0.0983870967741935,0.29,-0.0058,-8.0125,0.6272,hold,-0.1602,0.3897,0.6795,-25.0,-16.9875,1.1379,-1.8538,dovish_surprise,-16.9875,2025-03-31,2.2,6.4,0.4
2025-04-17,-0.8,0.7,False,,ambiguous,0.1277777777777777,-0.4472222222222222,-0.0361111111111111,0.0643,-0.0775,-23.07,0.2719,cut_standard,-0.4614,0.1689,0.0772,-25.0,-1.93,0.0803,-0.2248,no_surprise,-1.93,2025-04-30,2.2,6.3,0.4
2025-06-05,-0.7,0.8,False,,ambiguous,0.0477272727272727,-0.1568181818181818,0.0045454545454545,-0.156,-0.0223,-27.685,0.9453,cut_standard,-0.5537,0.5873,0.1506,-25.0,2.685,0.5253,0.3113,no_surprise,2.685,2025-06-30,2.0,6.3,0.4
2025-07-24,-0.8,0.5,False,,ambiguous,-0.0749999999999999,-0.2267857142857142,0.0249999999999999,-0.2129,-0.1005,-14.685,0.6778,cut_standard,-0.2937,0.4211,0.4126,0.0,14.685,0.8853,1.6641,hawkish_surprise,14.685,2025-07-31,2.0,6.3,0.4
2025-09-11,-0.125,0.775,True,Delphic,ambiguous,0.1551724137931034,-0.1241379310344827,0.0379310344827586,0.39,0.0479,-4.075,1.1139,hold,-0.0815,0.6921,0.6021,0.0,4.075,0.5073,0.3907,no_surprise,4.075,2025-09-30,2.2,6.3,0.4
2025-10-30,0.2,0.2,False,Delphic,hold,0.15625,-0.1187499999999999,0.0437499999999999,0.0525,0.0513,-1.1525,0.1869,hold,-0.0231,0.1161,0.9539,0.0,1.1525,0.0472,0.1089,no_surprise,1.1525,2025-10-31,2.1,6.3,0.4
2025-12-18,0.3,0.2,False,,ambiguous,0.084,-0.18,0.0559999999999999,0.246,-0.0008,-1.11,0.1817,hold,-0.0222,0.1129,0.9556,0.0,1.11,0.0454,0.1068,no_surprise,1.11,2025-12-31,2.0,6.2,0.4
